Member_number,min,max,count,days_active,avg_per_week,frequency_label
3288,2014-04-20,2015-04-26,6,372,0.11290322580645161,Occasional
3289,2014-01-24,2015-12-26,29,702,0.28917378917378916,Occasional
3290,2015-05-29,2015-05-29,2,1,14.0,Daily
3291,2014-01-14,2015-08-02,4,566,0.04946996466431095,Occasional
3292,2014-08-08,2015-09-13,6,402,0.1044776119402985,Occasional
3293,2014-01-19,2015-05-09,7,476,0.10294117647058823,Occasional
3294,2014-02-26,2015-07-03,13,493,0.18458417849898578,Occasional
3295,2014-03-06,2015-07-28,10,510,0.1372549019607843,Occasional
3296,2015-03-02,2015-08-17,14,169,0.5798816568047337,Monthly
3297,2014-03-22,2015-05-21,12,426,0.1971830985915493,Occasional
3298,2014-02-05,2015-05-26,10,476,0.14705882352941177,Occasional
3299,2014-01-09,2015-02-28,11,416,0.18509615384615383,Occasional
3300,2014-07-10,2015-10-06,11,454,0.16960352422907488,Occasional
3301,2015-04-25,2015-04-25,2,1,14.0,Daily
3302,2014-03-10,2015-05-22,6,439,0.09567198177676538,Occasional
3303,2014-01-10,2015-01-25,8,381,0.14698162729658792,Occasional
3304,2014-11-15,2015-11-30,10,381,0.1837270341207349,Occasional
3305,2014-03-06,2015-06-24,6,476,0.08823529411764706,Occasional
3306,2014-02-05,2015-12-29,16,693,0.16161616161616163,Occasional
3307,2014-03-21,2015-10-06,11,565,0.13628318584070798,Occasional
3308,2014-04-09,2015-10-23,28,563,0.3481349911190053,Occasional
3309,2014-01-30,2015-10-28,16,637,0.17582417582417584,Occasional
3310,2014-09-09,2015-05-14,11,248,0.31048387096774194,Occasional
3311,2014-07-18,2015-07-01,8,349,0.16045845272206305,Occasional
3312,2014-05-27,2015-12-24,9,577,0.10918544194107452,Occasional
3313,2014-03-01,2015-04-08,6,404,0.10396039603960396,Occasional
3314,2014-08-13,2014-08-13,2,1,14.0,Daily
3315,2014-01-21,2015-11-19,13,668,0.13622754491017963,Occasional
3316,2014-09-10,2015-01-07,7,120,0.4083333333333333,Occasional
3317,2014-06-16,2015-06-29,7,379,0.12928759894459102,Occasional
3318,2015-01-12,2015-07-21,4,191,0.14659685863874347,Occasional
3319,2015-03-03,2015-11-17,5,260,0.1346153846153846,Occasional
3320,2014-01-21,2014-04-12,6,82,0.5121951219512195,Monthly
3321,2014-03-11,2015-12-25,14,655,0.14961832061068703,Occasional
3322,2014-08-01,2015-10-11,16,437,0.2562929061784897,Occasional
3323,2014-02-08,2015-12-09,11,670,0.11492537313432837,Occasional
3324,2014-05-07,2015-08-24,11,475,0.16210526315789472,Occasional
3325,2014-04-11,2015-11-29,13,598,0.15217391304347827,Occasional
3326,2014-03-07,2015-04-30,4,420,0.06666666666666667,Occasional
3327,2014-07-16,2015-05-04,14,293,0.3344709897610922,Occasional
3328,2015-04-15,2015-10-15,11,184,0.41847826086956524,Occasional
3329,2014-06-04,2015-02-21,13,263,0.34600760456273766,Occasional
3330,2014-08-19,2015-07-26,5,342,0.10233918128654972,Occasional
3331,2015-05-19,2015-07-25,8,68,0.823529411764706,Monthly
3332,2014-09-21,2015-01-31,5,133,0.2631578947368421,Occasional
3333,2014-05-12,2015-02-22,4,287,0.0975609756097561,Occasional
3334,2014-01-09,2015-05-03,9,480,0.13125,Occasional
3335,2014-09-05,2014-09-05,4,1,28.0,Daily
3336,2015-03-26,2015-03-26,2,1,14.0,Daily
3337,2014-08-19,2015-06-10,16,296,0.3783783783783784,Occasional
3338,2014-05-26,2015-08-17,9,449,0.1403118040089087,Occasional
3339,2015-04-13,2015-12-08,9,240,0.2625,Occasional
3341,2014-10-06,2015-12-15,5,436,0.08027522935779817,Occasional
3342,2014-07-24,2015-06-22,8,334,0.16766467065868262,Occasional
3343,2014-02-11,2015-05-10,10,454,0.1541850220264317,Occasional
3344,2014-01-14,2015-04-01,12,443,0.18961625282167044,Occasional
3345,2015-09-30,2015-09-30,2,1,14.0,Daily
3346,2014-08-11,2015-05-11,6,274,0.1532846715328467,Occasional
3347,2014-01-10,2015-06-05,14,512,0.19140625,Occasional
3348,2014-01-18,2015-12-05,14,687,0.1426491994177584,Occasional
3349,2014-01-18,2014-07-12,8,176,0.3181818181818182,Occasional
3350,2014-01-21,2014-05-23,4,123,0.22764227642276422,Occasional
3351,2014-06-13,2015-10-14,6,489,0.08588957055214723,Occasional
3352,2015-06-13,2015-11-08,7,149,0.3288590604026846,Occasional
3353,2014-01-24,2015-08-14,19,568,0.2341549295774648,Occasional
3354,2014-05-14,2015-11-29,15,565,0.18584070796460178,Occasional
3355,2015-10-18,2015-12-02,6,46,0.9130434782608696,Monthly
3356,2014-02-21,2015-05-23,16,457,0.24507658643326036,Occasional
3357,2014-05-19,2015-06-08,9,386,0.16321243523316062,Occasional
3358,2014-09-09,2015-03-29,18,202,0.6237623762376238,Monthly
3359,2014-06-07,2014-07-25,5,49,0.7142857142857143,Monthly
3360,2014-04-12,2015-11-14,11,582,0.1323024054982818,Occasional
3361,2014-01-14,2015-07-22,22,555,0.2774774774774775,Occasional
3362,2014-05-31,2014-05-31,2,1,14.0,Daily
3363,2014-08-06,2015-12-29,13,511,0.1780821917808219,Occasional
3364,2014-05-06,2015-09-14,12,497,0.16901408450704225,Occasional
3365,2014-10-17,2015-10-25,15,374,0.2807486631016043,Occasional
3366,2014-05-28,2014-12-19,4,206,0.13592233009708737,Occasional
3367,2014-02-27,2014-02-27,2,1,14.0,Daily
3368,2014-08-21,2015-03-09,6,201,0.208955223880597,Occasional
3369,2014-01-24,2015-12-29,15,705,0.14893617021276598,Occasional
3370,2014-11-24,2015-11-12,11,354,0.21751412429378533,Occasional
3372,2014-02-25,2014-02-25,2,1,14.0,Daily
3373,2014-05-09,2015-12-24,4,595,0.047058823529411764,Occasional
3374,2014-07-29,2015-08-27,5,395,0.08860759493670886,Occasional
3375,2014-10-19,2015-04-26,7,190,0.2578947368421053,Occasional
3376,2014-01-07,2014-01-07,3,1,21.0,Daily
3377,2014-08-29,2014-08-29,2,1,14.0,Daily
3378,2014-01-20,2015-01-13,9,359,0.1754874651810585,Occasional
3379,2014-12-10,2015-01-21,5,43,0.813953488372093,Monthly
3380,2014-02-23,2015-11-11,18,627,0.20095693779904306,Occasional
3381,2014-10-30,2014-12-05,4,37,0.7567567567567568,Monthly
3382,2014-04-01,2014-11-13,10,227,0.3083700440528634,Occasional
3383,2014-02-12,2014-11-13,6,275,0.15272727272727274,Occasional
3384,2014-03-08,2015-11-29,10,632,0.11075949367088607,Occasional
3385,2014-05-04,2015-06-28,11,421,0.1828978622327791,Occasional
3386,2014-03-18,2015-02-03,8,323,0.17337461300309595,Occasional
3387,2014-05-09,2015-05-10,7,367,0.1335149863760218,Occasional
3389,2014-06-30,2015-08-17,13,414,0.21980676328502413,Occasional
3390,2014-11-30,2015-12-01,11,367,0.2098092643051771,Occasional
3391,2015-12-21,2015-12-21,2,1,14.0,Daily
3393,2014-02-25,2015-11-07,20,621,0.22544283413848631,Occasional
3394,2014-11-22,2015-12-13,7,387,0.12661498708010335,Occasional
3395,2014-03-17,2015-08-19,4,521,0.053742802303262956,Occasional
3396,2014-01-19,2015-05-14,13,481,0.1891891891891892,Occasional
3397,2014-10-07,2015-02-20,6,137,0.3065693430656934,Occasional
3398,2014-01-04,2015-03-11,11,432,0.17824074074074073,Occasional
3399,2014-05-25,2015-07-19,15,421,0.2494061757719715,Occasional
3400,2014-02-15,2015-03-04,12,383,0.21932114882506526,Occasional
3401,2014-03-17,2015-09-28,10,561,0.12477718360071302,Occasional
3402,2014-01-08,2015-08-16,21,586,0.2508532423208191,Occasional
3403,2014-01-21,2014-04-16,7,86,0.5697674418604651,Monthly
3404,2015-03-24,2015-12-07,4,259,0.10810810810810811,Occasional
3405,2014-08-20,2015-04-13,18,237,0.5316455696202532,Monthly
3406,2015-05-17,2015-10-23,6,160,0.2625,Occasional
3407,2014-09-01,2015-03-25,9,206,0.30582524271844663,Occasional
3408,2014-04-07,2015-11-05,6,578,0.0726643598615917,Occasional
3409,2014-05-15,2015-12-11,13,576,0.1579861111111111,Occasional
3410,2014-01-20,2015-10-29,14,648,0.15123456790123457,Occasional
3411,2014-05-02,2015-06-19,8,414,0.13526570048309178,Occasional
3412,2015-01-26,2015-01-26,4,1,28.0,Daily
3413,2014-08-02,2015-09-23,10,418,0.16746411483253587,Occasional
3414,2014-04-02,2015-10-23,13,570,0.15964912280701754,Occasional
3415,2014-06-10,2015-05-27,6,352,0.11931818181818182,Occasional
3416,2014-04-05,2015-11-15,14,590,0.16610169491525423,Occasional
3417,2014-09-02,2015-12-15,8,470,0.11914893617021277,Occasional
3418,2014-11-27,2015-03-13,4,107,0.2616822429906542,Occasional
3419,2015-07-25,2015-12-05,10,134,0.5223880597014926,Monthly
3420,2014-08-20,2015-02-27,6,192,0.21875,Occasional
3421,2014-03-13,2015-05-12,11,426,0.1807511737089202,Occasional
3422,2014-07-27,2014-07-27,2,1,14.0,Daily
3423,2014-03-15,2015-06-02,8,445,0.1258426966292135,Occasional
3424,2014-05-08,2015-08-16,11,466,0.16523605150214593,Occasional
3425,2014-01-05,2014-12-15,6,345,0.12173913043478261,Occasional
3426,2014-05-02,2015-10-25,8,542,0.1033210332103321,Occasional
3427,2014-05-11,2015-04-28,9,353,0.17847025495750707,Occasional
3428,2014-03-05,2015-03-16,8,377,0.14854111405835543,Occasional
3429,2014-03-10,2015-06-29,18,477,0.2641509433962264,Occasional
3430,2014-01-12,2015-04-16,16,460,0.24347826086956523,Occasional
3431,2014-07-31,2014-07-31,2,1,14.0,Daily
3432,2015-02-25,2015-04-04,4,39,0.717948717948718,Monthly
3433,2015-05-19,2015-10-01,7,136,0.3602941176470589,Occasional
3434,2015-06-10,2015-06-10,5,1,35.0,Daily
3435,2014-01-22,2014-11-08,10,291,0.24054982817869416,Occasional
3436,2015-03-27,2015-03-27,2,1,14.0,Daily
3437,2014-04-19,2015-02-02,14,290,0.33793103448275863,Occasional
3438,2014-06-02,2015-12-27,16,574,0.1951219512195122,Occasional
3439,2014-03-28,2015-08-25,11,516,0.1492248062015504,Occasional
3440,2015-12-21,2015-12-21,6,1,42.0,Daily
3441,2014-04-20,2015-04-12,6,358,0.11731843575418993,Occasional
3442,2014-03-02,2015-11-14,13,623,0.14606741573033707,Occasional
3443,2014-09-26,2015-10-23,8,393,0.14249363867684478,Occasional
3444,2014-01-07,2014-04-08,8,92,0.6086956521739131,Monthly
3445,2015-02-15,2015-10-01,6,229,0.1834061135371179,Occasional
3447,2014-01-28,2015-11-27,13,669,0.13602391629297458,Occasional
3448,2014-09-26,2014-09-26,2,1,14.0,Daily
3449,2015-03-08,2015-11-29,8,267,0.2097378277153558,Occasional
3450,2014-04-03,2015-12-24,17,631,0.18858954041204437,Occasional
3451,2014-01-08,2015-08-31,8,601,0.09317803660565724,Occasional
3452,2014-02-21,2015-11-01,8,619,0.09046849757673667,Occasional
3453,2014-09-04,2015-12-16,4,469,0.05970149253731343,Occasional
3454,2015-12-17,2015-12-17,2,1,14.0,Daily
3455,2015-02-01,2015-11-18,8,291,0.19243986254295534,Occasional
3456,2014-01-31,2015-09-10,13,588,0.15476190476190477,Occasional
3457,2014-03-17,2014-11-09,6,238,0.17647058823529413,Occasional
3458,2014-04-29,2015-08-13,10,472,0.1483050847457627,Occasional
3459,2014-06-21,2015-08-05,9,411,0.15328467153284672,Occasional
3460,2015-02-14,2015-11-24,16,284,0.3943661971830986,Occasional
3461,2014-05-19,2015-06-26,6,404,0.10396039603960396,Occasional
3462,2014-02-04,2015-11-15,25,650,0.2692307692307692,Occasional
3463,2015-05-09,2015-09-24,8,139,0.4028776978417266,Occasional
3464,2014-03-07,2014-06-30,4,116,0.24137931034482757,Occasional
3465,2014-01-27,2015-11-01,22,644,0.2391304347826087,Occasional
3466,2014-05-31,2014-12-09,7,193,0.25388601036269426,Occasional
3467,2014-04-07,2015-12-24,13,627,0.14513556618819776,Occasional
3468,2014-01-21,2015-11-14,11,663,0.11613876319758673,Occasional
3469,2014-02-04,2015-05-20,16,471,0.23779193205944796,Occasional
3470,2014-11-22,2015-10-04,9,317,0.19873817034700317,Occasional
3471,2015-01-14,2015-10-12,10,272,0.2573529411764706,Occasional
3472,2015-02-06,2015-04-30,12,84,1.0,Monthly
3473,2014-08-02,2015-04-07,6,249,0.16867469879518074,Occasional
3474,2014-01-19,2015-08-25,16,584,0.1917808219178082,Occasional
3475,2014-09-01,2015-12-14,10,470,0.14893617021276598,Occasional
3476,2014-02-05,2015-06-28,15,509,0.206286836935167,Occasional
3477,2014-07-17,2014-07-17,3,1,21.0,Daily
3478,2015-04-02,2015-04-02,2,1,14.0,Daily
3479,2014-05-10,2015-03-24,8,319,0.1755485893416928,Occasional
3480,2014-04-18,2015-05-07,12,385,0.21818181818181817,Occasional
3481,2014-05-30,2015-10-04,16,493,0.22718052738336714,Occasional
3482,2014-01-13,2014-07-30,7,199,0.24623115577889448,Occasional
3483,2014-10-19,2015-11-22,15,400,0.2625,Occasional
3484,2014-07-04,2015-11-21,23,506,0.3181818181818182,Occasional
3485,2014-05-21,2015-07-22,6,428,0.09813084112149532,Occasional
3486,2014-01-27,2015-12-23,12,696,0.12068965517241378,Occasional
3487,2014-01-09,2014-10-25,12,290,0.28965517241379307,Occasional
3488,2014-06-25,2015-12-21,7,545,0.08990825688073394,Occasional
3489,2014-01-11,2015-11-18,15,677,0.15509601181683902,Occasional
3490,2015-07-09,2015-07-09,2,1,14.0,Daily
3491,2014-06-19,2015-10-26,14,495,0.197979797979798,Occasional
3493,2014-02-09,2015-02-02,8,359,0.15598885793871867,Occasional
3494,2014-03-31,2015-07-04,7,461,0.10629067245119306,Occasional
3495,2014-02-18,2015-11-18,22,639,0.2410015649452269,Occasional
3496,2014-03-26,2015-09-22,10,546,0.1282051282051282,Occasional
3497,2015-06-14,2015-11-24,23,164,0.9817073170731708,Monthly
3498,2014-03-07,2015-03-31,8,390,0.14358974358974358,Occasional
3499,2014-04-04,2015-05-04,18,396,0.3181818181818182,Occasional
3500,2014-11-20,2015-07-21,17,244,0.4877049180327869,Occasional
3501,2014-06-13,2015-07-27,4,410,0.06829268292682927,Occasional
3502,2014-02-14,2014-09-09,11,208,0.37019230769230765,Occasional
3503,2015-11-29,2015-11-29,2,1,14.0,Daily
3504,2015-05-20,2015-11-05,19,170,0.7823529411764706,Monthly
3505,2014-03-18,2015-10-11,15,573,0.18324607329842932,Occasional
3507,2014-02-13,2015-11-10,18,636,0.1981132075471698,Occasional
3508,2014-03-10,2015-08-15,17,524,0.22709923664122136,Occasional
3509,2014-09-02,2015-07-08,14,310,0.31612903225806455,Occasional
3510,2015-01-02,2015-01-02,2,1,14.0,Daily
3511,2014-04-30,2015-11-15,14,565,0.17345132743362834,Occasional
3512,2014-01-19,2015-11-17,4,668,0.041916167664670656,Occasional
3513,2015-05-29,2015-08-29,7,93,0.5268817204301075,Monthly
3514,2014-07-23,2014-12-13,4,144,0.19444444444444442,Occasional
3515,2014-04-13,2015-07-03,12,447,0.18791946308724833,Occasional
3516,2014-01-18,2015-12-13,7,695,0.07050359712230216,Occasional
3517,2014-01-03,2015-12-11,22,708,0.21751412429378533,Occasional
3518,2014-02-06,2015-10-26,16,628,0.178343949044586,Occasional
3519,2015-01-28,2015-12-13,13,320,0.284375,Occasional
3520,2014-05-12,2015-11-09,11,547,0.14076782449725778,Occasional
3521,2014-04-23,2015-07-17,8,451,0.12416851441241684,Occasional
3522,2014-03-23,2015-09-23,10,550,0.1272727272727273,Occasional
3523,2014-04-05,2015-11-09,16,584,0.1917808219178082,Occasional
3524,2014-03-27,2014-11-30,12,249,0.3373493975903615,Occasional
3525,2014-07-09,2015-02-14,9,221,0.2850678733031674,Occasional
3526,2014-05-18,2015-08-26,10,466,0.15021459227467812,Occasional
3527,2014-09-04,2015-09-29,12,391,0.21483375959079284,Occasional
3528,2014-09-07,2015-08-18,12,346,0.24277456647398843,Occasional
3529,2014-01-23,2015-09-13,15,599,0.17529215358931552,Occasional
3530,2014-01-24,2014-06-18,6,146,0.2876712328767123,Occasional
3531,2014-03-18,2015-08-29,17,530,0.22452830188679246,Occasional
3532,2014-08-17,2015-05-26,6,283,0.14840989399293286,Occasional
3533,2014-08-22,2014-08-22,2,1,14.0,Daily
3534,2014-01-08,2015-11-11,6,673,0.06240713224368499,Occasional
3535,2014-02-16,2015-09-01,15,563,0.18650088809946713,Occasional
3536,2014-04-04,2014-04-04,3,1,21.0,Daily
3537,2014-03-26,2015-09-24,13,548,0.16605839416058393,Occasional
3538,2014-02-01,2015-03-01,6,394,0.1065989847715736,Occasional
3539,2014-01-13,2015-01-24,14,377,0.25994694960212206,Occasional
3540,2014-02-23,2015-03-05,7,376,0.13031914893617022,Occasional
3541,2014-02-21,2014-03-18,4,26,1.0769230769230769,Monthly
3542,2015-06-16,2015-07-11,4,26,1.0769230769230769,Monthly
3543,2014-09-13,2015-10-11,22,394,0.39086294416243655,Occasional
3544,2014-03-12,2015-04-04,10,389,0.17994858611825193,Occasional
3545,2014-11-29,2015-11-30,11,367,0.2098092643051771,Occasional
3546,2014-09-09,2015-11-22,8,440,0.1272727272727273,Occasional
3547,2015-10-07,2015-11-28,19,53,2.509433962264151,Weekly
3548,2014-03-13,2015-06-11,15,456,0.23026315789473686,Occasional
3549,2014-03-14,2015-08-01,20,506,0.27667984189723316,Occasional
3550,2014-04-17,2014-12-18,8,246,0.22764227642276422,Occasional
3551,2014-10-14,2015-07-24,9,284,0.22183098591549297,Occasional
3552,2014-01-27,2015-09-02,13,584,0.15582191780821916,Occasional
3553,2014-06-03,2015-06-01,6,364,0.11538461538461539,Occasional
3554,2014-01-15,2015-07-23,8,555,0.1009009009009009,Occasional
3555,2014-10-14,2014-10-14,3,1,21.0,Daily
3556,2014-04-02,2015-09-30,10,547,0.12797074954296161,Occasional
3557,2014-05-06,2015-07-20,11,441,0.1746031746031746,Occasional
3558,2014-11-09,2015-09-19,17,315,0.37777777777777777,Occasional
3559,2014-07-17,2015-07-02,12,351,0.2393162393162393,Occasional
3560,2014-03-21,2015-09-29,17,558,0.21326164874551973,Occasional
3561,2014-04-08,2014-12-28,8,265,0.21132075471698114,Occasional
3562,2014-09-11,2015-12-30,18,476,0.2647058823529412,Occasional
3563,2014-06-26,2015-11-25,8,518,0.10810810810810811,Occasional
3564,2014-02-23,2015-07-04,8,497,0.11267605633802817,Occasional
3565,2014-04-15,2014-04-15,3,1,21.0,Daily
3566,2014-01-16,2015-12-14,4,698,0.04011461318051576,Occasional
3567,2015-02-17,2015-10-04,5,230,0.15217391304347827,Occasional
3568,2014-08-13,2015-10-17,8,431,0.12993039443155452,Occasional
3569,2014-05-27,2014-11-06,6,164,0.25609756097560976,Occasional
3570,2014-06-05,2015-09-02,11,455,0.16923076923076924,Occasional
3571,2014-02-03,2015-12-11,14,677,0.14475627769571642,Occasional
3572,2015-06-09,2015-07-09,4,31,0.9032258064516129,Monthly
3573,2014-08-26,2015-04-03,9,221,0.2850678733031674,Occasional
3574,2014-02-20,2015-11-05,14,624,0.15705128205128205,Occasional
3575,2014-05-03,2015-05-08,11,371,0.20754716981132076,Occasional
3576,2014-05-15,2014-05-15,2,1,14.0,Daily
3577,2014-02-07,2015-05-12,7,460,0.10652173913043479,Occasional
3578,2014-09-10,2015-05-16,6,249,0.16867469879518074,Occasional
3579,2014-10-06,2015-12-30,13,451,0.20177383592017736,Occasional
3580,2014-03-17,2015-11-24,4,618,0.04530744336569579,Occasional
3581,2014-06-09,2015-12-25,20,565,0.24778761061946905,Occasional
3582,2014-04-08,2015-06-17,19,436,0.30504587155963303,Occasional
3583,2014-01-31,2015-12-03,15,672,0.15625,Occasional
3584,2014-05-29,2015-12-17,14,568,0.17253521126760565,Occasional
3585,2015-03-06,2015-07-21,4,138,0.20289855072463767,Occasional
3586,2014-10-27,2015-05-24,8,210,0.26666666666666666,Occasional
3587,2014-02-18,2015-08-05,11,534,0.1441947565543071,Occasional
3588,2014-04-17,2015-12-15,13,608,0.14967105263157893,Occasional
3589,2014-03-04,2015-11-04,13,611,0.14893617021276595,Occasional
3590,2014-03-29,2015-05-30,14,428,0.22897196261682243,Occasional
3591,2015-05-11,2015-09-02,8,115,0.48695652173913045,Occasional
3592,2014-04-17,2015-12-14,14,607,0.16144975288303132,Occasional
3593,2014-03-11,2015-11-03,23,603,0.2669983416252073,Occasional
3594,2014-11-05,2015-09-11,4,311,0.09003215434083602,Occasional
3595,2014-01-06,2015-12-17,17,711,0.16736990154711673,Occasional
3596,2014-01-21,2015-04-20,12,455,0.18461538461538463,Occasional
3597,2015-06-23,2015-12-13,6,174,0.24137931034482757,Occasional
3598,2014-03-13,2015-04-15,4,399,0.07017543859649122,Occasional
3599,2014-12-23,2015-11-21,11,334,0.2305389221556886,Occasional
3600,2014-04-08,2015-11-26,15,598,0.17558528428093645,Occasional
3601,2015-02-03,2015-12-20,8,321,0.17445482866043616,Occasional
3602,2014-10-07,2014-10-27,5,21,1.6666666666666667,Weekly
3603,2014-07-20,2015-01-30,12,195,0.43076923076923074,Occasional
3604,2014-08-07,2015-05-18,15,285,0.3684210526315789,Occasional
3605,2015-04-05,2015-04-05,3,1,21.0,Daily
3606,2014-11-11,2014-11-11,2,1,14.0,Daily
3607,2014-02-22,2014-02-22,2,1,14.0,Daily
3608,2014-01-24,2015-11-27,14,673,0.14561664190193166,Occasional
3609,2014-05-13,2015-12-12,10,579,0.12089810017271158,Occasional
3610,2014-03-18,2014-09-16,4,183,0.15300546448087432,Occasional
3611,2014-09-21,2015-02-13,7,146,0.3356164383561644,Occasional
3612,2014-02-16,2015-09-27,14,589,0.16638370118845502,Occasional
3613,2014-01-25,2015-10-05,12,619,0.13570274636510501,Occasional
3614,2014-01-06,2015-04-28,10,478,0.14644351464435146,Occasional
3615,2014-04-21,2015-09-02,10,500,0.13999999999999999,Occasional
3616,2014-06-11,2014-11-05,7,148,0.3310810810810811,Occasional
3617,2014-04-16,2015-04-17,11,367,0.2098092643051771,Occasional
3618,2014-07-22,2014-10-07,4,78,0.358974358974359,Occasional
3619,2014-03-15,2015-04-07,10,389,0.17994858611825193,Occasional
3620,2014-05-17,2015-06-18,15,398,0.26381909547738697,Occasional
